id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau_G2,id_formato,procedimento_1,procedimento_2,procedimento_6,procedimento_7,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind4,ind11,ind24,ind25,ind26,formato_Físico,grau,tramit_tmp
19149,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,176,1338,15955,30,737,157,74,680,105,0,0,601,26,1,5,3,0,Primeiro Grau,531.8333333333334
19150,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,75,713,25175,33,524,20,38,365,105,0,0,189,25,2,4,2,0,Primeiro Grau,762.8787878787879
19151,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,49,487,35691,37,311,20,53,296,64,0,0,176,9,0,0,1,0,Primeiro Grau,964.6216216216217
19152,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,19,231,18700,19,151,20,24,154,28,0,0,80,5,2,0,2,0,Primeiro Grau,984.2105263157895
19153,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,38,602,8071,27,410,38,47,448,62,0,0,192,9,1,4,2,0,Primeiro Grau,298.9259259259259
19154,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,23,1025,26822,20,618,39,30,663,69,0,0,407,11,3,1,3,0,Primeiro Grau,1341.1
19155,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,43,1305,28744,39,1146,100,39,615,74,0,0,159,11,2,9,2,0,Primeiro Grau,737.025641025641
19156,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,217,1159,81775,72,573,160,52,506,310,0,0,586,7,1,2,0,0,Primeiro Grau,1135.763888888889
19157,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,19,254,918,8,127,3,25,120,27,0,0,127,14,4,4,6,0,Primeiro Grau,114.75
19158,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,42,1408,12064,21,617,57,33,491,55,1,0,791,11,1,21,2,0,Primeiro Grau,574.4761904761905
19159,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,489,8964,47,270,13,29,312,65,0,0,219,11,2,5,2,0,Primeiro Grau,190.72340425531914
19160,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,99,1306,34858,36,742,55,24,400,149,0,1,564,1,0,2,0,0,Primeiro Grau,968.2777777777778
19161,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,196,1072,45780,44,583,73,66,412,42,0,1,489,8,2,13,2,0,Primeiro Grau,1040.4545454545455
19162,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,91,976,22662,33,515,39,25,233,151,0,0,461,6,0,0,0,0,Primeiro Grau,686.7272727272727
19163,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,20,1225,24700,42,363,13,34,309,39,0,0,862,14,16,8,13,0,Primeiro Grau,588.0952380952381
19164,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,153,637,16438,41,338,30,56,306,184,0,0,299,0,4,4,1,0,Primeiro Grau,400.9268292682927
19165,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,199,553,15966,85,392,12,84,433,121,0,1,161,0,5,8,3,0,Primeiro Grau,187.83529411764707
19166,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,125,630,17225,36,420,28,54,642,138,0,0,210,7,3,6,1,0,Primeiro Grau,478.47222222222223
19167,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,45,822,27931,45,394,10,65,359,119,0,0,428,4,3,12,4,0,Primeiro Grau,620.6888888888889
19168,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,87,279,7916,26,217,15,41,194,88,0,0,62,3,0,1,0,0,Primeiro Grau,304.46153846153845
19169,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,18,365,19365,28,195,5,39,220,65,0,0,170,2,0,3,5,0,Primeiro Grau,691.6071428571429
19170,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,71,383,17868,59,294,54,65,121,93,0,0,89,23,0,2,2,0,Primeiro Grau,302.8474576271187
19171,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,181,1244,34525,53,832,69,241,469,205,0,0,412,23,5,5,5,0,Primeiro Grau,651.4150943396227
19172,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,210,1183,20323,40,639,49,104,418,277,0,0,544,11,4,11,4,0,Primeiro Grau,508.075
19173,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,268,428,10595,106,172,7,123,197,254,0,0,256,4,0,1,0,0,Primeiro Grau,99.95283018867924
19174,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,114,579,18081,51,296,14,68,202,127,0,0,283,21,3,0,4,0,Primeiro Grau,354.52941176470586
19176,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,11,223,4071,16,162,19,33,224,26,0,0,61,5,0,0,1,0,Primeiro Grau,254.4375
19177,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,123,488,8534,30,291,27,34,170,168,0,0,197,2,0,1,0,0,Primeiro Grau,284.46666666666664
19178,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,94,840,24970,27,499,21,40,306,133,0,0,341,9,4,10,3,0,Primeiro Grau,924.8148148148148
19179,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,19,431,11799,18,318,32,35,247,51,0,0,113,3,1,1,3,0,Primeiro Grau,655.5
19180,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,34,599,27204,40,353,38,42,321,77,0,0,246,2,2,8,3,0,Primeiro Grau,680.1
19181,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,197,1248,22057,55,786,20,80,464,244,6,0,462,1,2,4,2,0,Primeiro Grau,401.03636363636366
19182,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,123,1208,73165,74,705,174,62,599,244,0,0,503,7,8,9,5,0,Primeiro Grau,988.7162162162163
19183,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,51,968,11164,36,802,21,86,310,59,0,0,166,9,2,12,1,0,Primeiro Grau,310.1111111111111
19184,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,78,509,5321,17,313,30,30,212,122,0,0,196,10,1,2,1,0,Primeiro Grau,313.0
19185,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,24,556,18945,34,295,23,45,346,69,0,0,261,4,0,4,0,0,Primeiro Grau,557.2058823529412
19186,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,56,1005,34165,33,416,1,57,342,464,0,0,589,4,2,2,1,0,Primeiro Grau,1035.3030303030303
19187,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,99,859,11652,17,193,7,23,142,134,0,0,666,3,0,3,0,0,Primeiro Grau,685.4117647058823
19188,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,85,541,19034,41,264,7,58,310,138,0,0,277,29,2,4,1,0,Primeiro Grau,464.2439024390244
19189,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,356,1608,51171,71,1005,54,61,1245,594,0,0,603,17,3,18,2,0,Primeiro Grau,720.7183098591549
19190,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,1200,34400,38,1041,133,39,220,69,0,0,159,14,1,27,4,0,Primeiro Grau,905.2631578947369
19191,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,29,888,18341,26,625,42,40,266,50,0,0,263,7,5,8,1,0,Primeiro Grau,705.4230769230769
19192,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,136,502,12137,26,238,23,47,227,148,0,0,264,10,1,0,1,0,Primeiro Grau,466.8076923076923
19193,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,209,1554,23390,53,1034,57,35,406,67,0,0,520,0,3,4,1,0,Primeiro Grau,441.3207547169811
19194,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,256,1267,27825,52,851,32,39,456,304,0,0,416,10,7,15,7,0,Primeiro Grau,535.0961538461538
19195,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,30,1153,36863,39,672,91,32,308,55,1,1,481,1,1,7,4,0,Primeiro Grau,945.2051282051282
19196,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,104,1286,20771,51,739,141,58,510,117,0,0,547,12,2,6,2,0,Primeiro Grau,407.27450980392155
19197,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,108,1808,29586,19,1246,99,64,989,65,0,0,562,2,6,13,3,0,Primeiro Grau,1557.157894736842
19198,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,90,1129,22707,43,648,140,53,550,88,0,0,481,13,3,2,4,0,Primeiro Grau,528.0697674418604
19199,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,38,1014,19365,45,1011,25,77,1048,93,0,1,3,11,8,7,5,0,Primeiro Grau,430.3333333333333
19200,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,130,659,13594,23,594,25,28,372,109,1,0,65,0,0,0,4,0,Primeiro Grau,591.0434782608696
19201,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,27,835,43362,63,613,9,60,633,78,0,0,222,1,3,11,4,0,Primeiro Grau,688.2857142857143
19202,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,33,761,22631,36,471,38,44,557,54,0,0,290,0,2,4,4,0,Primeiro Grau,628.6388888888889
19203,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,187,1259,106773,56,751,84,59,747,144,0,0,508,1,5,1,7,0,Primeiro Grau,1906.6607142857142
19203,TRT3,Justiça do Trabalho,0,2,0,0,0,0,Sim,2023-04-30,,12,2290,1,12,0,2,0,0,0,0,0,0,0,0,0,1,Primeiro Grau,2290.0
19204,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,116,1198,29066,34,849,27,45,739,70,0,0,349,3,8,18,5,0,Primeiro Grau,854.8823529411765
19205,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,37,630,11587,32,483,8,23,480,101,0,0,147,0,2,11,2,0,Primeiro Grau,362.09375
19206,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,54,689,9764,34,447,30,45,273,111,0,0,242,2,4,3,2,0,Primeiro Grau,287.1764705882353
19207,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,36,1334,21275,47,1070,102,59,492,82,0,0,264,14,1,4,1,0,Primeiro Grau,452.6595744680851
19208,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,44,889,29804,49,560,36,52,608,82,0,2,329,2,3,18,8,0,Primeiro Grau,608.2448979591836
19209,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,69,422,16500,26,277,7,46,277,112,0,0,145,0,9,3,9,0,Primeiro Grau,634.6153846153846
19210,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,133,372,10244,38,144,6,34,296,107,0,0,228,4,2,0,2,0,Primeiro Grau,269.57894736842104
19211,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,95,449,13714,33,254,15,31,144,133,0,0,195,10,0,0,0,0,Primeiro Grau,415.57575757575756
19212,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,29,610,22783,33,578,15,67,573,47,0,0,32,9,4,11,5,0,Primeiro Grau,690.3939393939394
19213,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,40,907,36967,40,731,70,53,734,72,0,0,176,1,1,6,0,0,Primeiro Grau,924.175
19214,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,48,1402,13169,56,814,85,49,553,93,0,0,588,8,2,12,6,0,Primeiro Grau,235.16071428571428
19215,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,278,1820,27128,71,1205,33,62,935,220,0,2,615,5,4,15,4,0,Primeiro Grau,382.0845070422535
19216,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,108,1024,32251,61,724,114,64,568,169,0,0,300,8,7,24,4,0,Primeiro Grau,528.7049180327868
19217,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,31,772,94748,105,656,91,128,477,145,0,0,116,5,4,2,6,0,Primeiro Grau,902.3619047619047
19218,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,15,467,6054,14,341,13,16,352,37,0,0,126,8,2,4,4,0,Primeiro Grau,432.42857142857144
19219,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,13,588,15447,23,334,15,23,344,39,0,0,254,14,1,0,3,0,Primeiro Grau,671.6086956521739
19220,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,105,484,4453,21,390,10,68,229,80,0,0,94,7,0,0,3,0,Primeiro Grau,212.04761904761904
19221,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,79,571,15289,27,354,6,26,189,89,0,0,217,11,0,0,0,0,Primeiro Grau,566.2592592592592
19222,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,70,530,13854,37,364,5,25,420,102,0,0,166,2,2,2,3,0,Primeiro Grau,374.43243243243245
19223,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,99,1444,28625,89,1076,69,62,1233,88,0,0,368,3,19,24,9,0,Primeiro Grau,321.6292134831461
19224,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,62,1258,48381,63,1005,94,52,571,79,0,0,253,6,3,10,1,0,Primeiro Grau,767.952380952381
19225,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,23,833,7171,27,431,16,44,317,63,0,2,402,10,2,0,4,0,Primeiro Grau,265.5925925925926
19226,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,147,551,70104,131,279,10,137,515,241,0,0,272,8,4,1,4,0,Primeiro Grau,535.1450381679389
19227,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,74,2380,34727,73,1702,104,87,572,105,1,2,678,15,4,25,4,0,Primeiro Grau,475.71232876712327
19228,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,46,1207,13187,30,1063,36,41,563,64,0,0,144,1,6,10,7,0,Primeiro Grau,439.56666666666666
19229,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,43,881,110381,73,641,44,33,440,61,0,1,240,10,5,2,3,0,Primeiro Grau,1512.0684931506848
19230,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,60,1632,37471,52,1029,39,64,565,213,0,0,603,4,6,8,4,0,Primeiro Grau,720.5961538461538
19231,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,87,1841,32298,24,1447,101,24,440,94,2,0,394,10,2,10,1,0,Primeiro Grau,1345.75
19232,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,25,971,31384,53,655,29,45,308,77,0,0,316,2,2,5,3,0,Primeiro Grau,592.1509433962265
19233,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,117,946,30845,98,601,64,48,603,260,1,1,345,1,5,1,7,0,Primeiro Grau,314.7448979591837
19234,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,103,1158,17548,31,756,65,28,686,119,0,0,402,1,5,11,6,0,Primeiro Grau,566.0645161290323
19235,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,91,1228,11867,21,865,69,57,790,189,0,0,363,3,4,17,4,0,Primeiro Grau,565.0952380952381
19236,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,100,738,6845,21,410,6,26,547,136,0,0,328,0,2,4,4,0,Primeiro Grau,325.95238095238096
19237,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,87,880,30096,37,603,65,25,475,122,0,0,277,13,2,5,0,0,Primeiro Grau,813.4054054054054
19238,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,102,931,23951,46,648,61,38,597,61,0,0,283,0,7,9,6,0,Primeiro Grau,520.6739130434783
19239,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,24,724,16755,35,443,35,57,420,45,0,0,281,10,5,5,4,0,Primeiro Grau,478.7142857142857
19240,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,126,642,22556,57,445,86,51,609,182,0,0,197,1,3,8,3,0,Primeiro Grau,395.719298245614
19241,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,104,852,39021,54,549,27,68,862,130,0,0,303,0,6,9,7,0,Primeiro Grau,722.6111111111111
19242,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,84,756,10742,33,430,12,67,316,173,0,0,326,4,1,0,3,0,Primeiro Grau,325.5151515151515
19243,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,29,780,37658,45,564,87,65,378,82,0,0,216,0,4,13,5,0,Primeiro Grau,836.8444444444444
19244,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,87,673,12646,29,416,11,44,335,153,1,0,257,4,2,11,4,0,Primeiro Grau,436.0689655172414
19245,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,22,2210,14188,12,1640,181,38,256,36,0,0,570,0,0,22,2,0,Primeiro Grau,1182.3333333333333
19246,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,93,1793,44154,98,1253,140,96,488,97,1,1,540,13,4,12,3,0,Primeiro Grau,450.55102040816325
19247,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,131,1258,46562,76,875,102,95,520,256,0,0,383,12,3,2,5,0,Primeiro Grau,612.6578947368421
19248,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,32,814,22076,39,479,24,27,344,92,0,0,335,10,1,5,0,0,Primeiro Grau,566.0512820512821
19249,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,237,1459,23379,47,853,130,49,651,290,0,1,606,14,3,10,1,0,Primeiro Grau,497.4255319148936
19250,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,903,25928,43,743,100,38,402,64,0,0,160,12,2,9,2,0,Primeiro Grau,602.9767441860465
19251,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,31,949,16244,37,727,26,38,573,72,1,1,222,9,1,2,1,0,Primeiro Grau,439.02702702702703
19252,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,31,1519,12062,27,1166,9,39,231,59,0,0,353,0,0,16,1,0,Primeiro Grau,446.74074074074076
19253,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,27,2088,89486,50,1681,38,42,370,77,0,0,407,0,6,26,2,0,Primeiro Grau,1789.72
19254,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,68,1284,26884,72,974,63,96,688,88,0,1,310,13,9,66,13,0,Primeiro Grau,373.3888888888889
19255,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,40,819,26166,46,515,77,55,438,111,0,0,304,3,3,0,6,0,Primeiro Grau,568.8260869565217
19256,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,30,809,27299,60,797,26,69,469,63,0,0,12,12,2,5,5,0,Primeiro Grau,454.98333333333335
19257,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,56,674,23563,45,435,24,57,457,75,0,0,239,6,3,2,4,0,Primeiro Grau,523.6222222222223
19258,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,61,614,9434,34,474,46,41,429,87,0,0,140,12,1,0,3,0,Primeiro Grau,277.47058823529414
19259,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,36,1122,10313,34,889,75,42,598,59,0,0,233,0,4,4,3,0,Primeiro Grau,303.3235294117647
19260,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,85,1092,14759,29,973,73,61,515,98,0,0,119,8,2,6,1,0,Primeiro Grau,508.9310344827586
19261,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,37,1473,10081,25,966,81,48,556,103,0,0,507,8,3,17,4,0,Primeiro Grau,403.24
19262,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,90,741,24619,40,554,28,39,751,103,0,0,187,8,2,10,3,0,Primeiro Grau,615.475
19263,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,38,735,31472,42,511,63,34,673,83,0,1,224,1,1,6,1,0,Primeiro Grau,749.3333333333334
19264,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,136,1182,20070,44,822,47,35,663,184,0,0,360,2,10,16,5,0,Primeiro Grau,456.1363636363636
19265,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,43,1094,21704,52,828,110,25,727,70,0,0,266,1,3,12,5,0,Primeiro Grau,417.38461538461536
19266,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,1168,58776,68,784,39,65,774,110,0,0,384,4,4,13,11,0,Primeiro Grau,864.3529411764706
19267,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,46,912,23744,41,653,47,64,641,60,0,0,259,1,2,12,3,0,Primeiro Grau,579.1219512195122
19268,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,118,1785,43913,58,1191,122,66,765,194,0,0,594,26,3,19,3,0,Primeiro Grau,757.1206896551724
19269,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,73,1524,62005,100,994,57,74,819,135,0,0,530,0,12,23,11,0,Primeiro Grau,620.05
19270,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,95,1251,16667,33,855,137,43,493,114,0,0,396,4,6,21,3,0,Primeiro Grau,505.06060606060606
19271,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,128,1493,40290,61,931,121,76,705,220,0,0,562,6,4,12,3,0,Primeiro Grau,660.4918032786885
19272,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,50,1092,3222,18,885,134,35,752,81,0,0,207,5,3,13,3,0,Primeiro Grau,179.0
19273,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,37,906,22972,51,710,22,32,470,71,0,0,196,0,2,6,5,0,Primeiro Grau,450.4313725490196
19274,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,90,603,15795,35,323,25,45,401,207,0,0,280,10,0,7,5,0,Primeiro Grau,451.2857142857143
19275,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,44,539,12237,39,397,47,27,446,74,0,0,142,13,1,0,3,0,Primeiro Grau,313.7692307692308
19276,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,25,862,18510,40,655,145,41,421,76,0,0,207,1,0,10,1,0,Primeiro Grau,462.75
19277,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,94,491,15826,37,457,14,47,341,111,0,0,34,17,2,5,1,0,Primeiro Grau,427.72972972972974
19278,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,139,753,14691,34,451,44,36,548,206,0,0,302,0,3,11,2,0,Primeiro Grau,432.0882352941176
19279,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,40,678,8613,24,535,51,29,479,62,0,0,143,6,3,4,1,0,Primeiro Grau,358.875
19280,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,34,743,8818,28,609,88,35,466,55,0,0,134,0,4,6,1,0,Primeiro Grau,314.92857142857144
19281,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,38,1091,37035,60,707,97,70,935,89,0,2,384,2,4,5,0,0,Primeiro Grau,617.25
19282,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,82,1050,19731,33,739,49,48,344,144,0,0,311,8,3,7,3,0,Primeiro Grau,597.9090909090909
19283,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,55,1612,80795,42,1298,117,41,253,80,0,0,314,3,4,8,0,0,Primeiro Grau,1923.6904761904761
19284,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,178,1652,96895,102,1253,108,107,949,251,0,0,399,3,2,8,2,0,Primeiro Grau,949.9509803921569
19285,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,147,1542,28700,62,880,21,133,642,295,2,0,662,26,10,14,10,0,Primeiro Grau,462.9032258064516
19286,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,137,681,12125,42,366,20,33,370,192,0,0,315,0,3,6,4,0,Primeiro Grau,288.6904761904762
19287,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,37,1302,11490,23,769,60,25,478,80,0,0,533,19,2,6,0,0,Primeiro Grau,499.5652173913044
19288,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,35,1284,33061,32,887,128,37,267,106,0,0,397,3,4,10,2,0,Primeiro Grau,1033.15625
19289,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,222,1184,41403,61,647,46,69,416,316,0,0,537,19,3,17,1,0,Primeiro Grau,678.7377049180328
19290,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,21,778,22147,31,686,38,48,488,60,0,0,92,2,2,4,2,0,Primeiro Grau,714.4193548387096
19291,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,134,1382,15109,31,887,52,42,854,93,1,0,495,7,3,6,3,0,Primeiro Grau,487.38709677419354
19292,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,129,807,14760,32,509,92,37,556,207,1,0,298,7,2,0,3,0,Primeiro Grau,461.25
19294,TRT3,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,113,898,23088,140,880,268,70,57,16,0,0,18,0,47,56,62,0,Segundo Grau,164.9142857142857
19294,TRT3,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,2,12,385,2,12,2,1,1,7,1,2,0,0,0,1,0,0,Segundo Grau,192.5
19294,TRT3,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,14,106,1682,12,79,48,10,6,2,0,0,27,0,4,3,2,0,Segundo Grau,140.16666666666666
