id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau_G2,id_formato,procedimento_1,procedimento_3,procedimento_4,procedimento_5,procedimento_6,procedimento_7,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind4,ind11,ind24,ind25,ind26,formato_Físico,grau,tramit_tmp
20593,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,3,23,558,8,23,1,7,2,5,0,2,0,0,3,4,0,0,Segundo Grau,69.75
20593,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,10,33,2042,20,23,1,5,1,0,0,0,10,0,2,3,2,0,Segundo Grau,102.1
20593,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,3,10,167,2,7,0,1,2,1,0,0,3,0,0,0,0,0,Segundo Grau,83.5
67840,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,49,4349,11,50,3,0,2,5,0,0,0,0,2,2,1,0,Segundo Grau,395.3636363636364
67840,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,7,500,2,5,0,0,0,1,0,0,2,0,1,1,0,0,Segundo Grau,250.0
67840,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,,1110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,1110.0
72976,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,9,15,449,8,15,0,4,0,0,0,0,0,0,0,0,0,0,Segundo Grau,56.125
76744,TRT8,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,16,26,375,7,24,5,11,49,17,0,0,2,14,0,0,0,0,Primeiro Grau,53.57142857142857
76744,TRT8,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,7,46,208,3,19,1,4,19,1,0,0,27,0,0,0,0,0,Primeiro Grau,69.33333333333333
79487,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,45,245,10619,42,260,32,55,21,15,0,0,0,0,21,21,31,0,Segundo Grau,252.83333333333334
79487,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,2,14,388,3,14,1,2,5,0,0,0,0,0,1,3,1,0,Segundo Grau,129.33333333333334
79487,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,8,41,1299,12,24,5,9,4,3,0,0,17,0,0,1,2,0,Segundo Grau,108.25
83087,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,,763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,763.0
83088,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,6,621,3,3,585,0,7,590,0,0,3,0,18,17,11,0,Segundo Grau,207.0
83088,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,,92,1,0,60,0,4,74,0,0,0,0,3,2,1,0,Segundo Grau,92.0
83134,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,48,194,5552,49,203,31,51,12,13,0,0,0,0,20,13,25,0,Segundo Grau,113.3061224489796
83134,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,1,8,696,5,8,1,2,1,0,0,0,0,0,0,0,2,0,Segundo Grau,139.2
83134,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,10,29,799,10,19,2,11,3,1,0,0,10,0,3,3,2,0,Segundo Grau,79.9
83134,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,1,3,63,1,3,0,0,0,0,0,0,0,0,0,0,2,0,Segundo Grau,63.0
83134,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,1,2,92,1,1,0,0,0,1,0,0,1,0,0,0,0,0,Segundo Grau,92.0
83160,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,48,187,3718,40,192,4,0,1,11,0,0,0,0,6,2,6,0,Segundo Grau,92.95
83160,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,10,23,538,7,17,1,0,1,1,0,0,6,0,0,1,0,0,Segundo Grau,76.85714285714286
84481,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,45,257,8718,58,261,12,46,22,15,0,0,0,0,19,17,17,0,Segundo Grau,150.31034482758622
84481,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,3,15,882,3,15,1,4,7,3,2,1,0,0,1,1,2,0,Segundo Grau,294.0
84481,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,3,18,167,3,12,0,1,2,2,0,0,6,0,0,0,2,0,Segundo Grau,55.666666666666664
84481,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,2,6,134,1,4,0,1,0,0,0,0,2,0,0,0,0,0,Segundo Grau,134.0
84613,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,52,166,4923,66,169,8,67,36,14,0,0,0,0,34,3,33,0,Segundo Grau,74.5909090909091
84613,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,1,18,88,1,18,0,8,2,2,0,2,0,0,5,3,5,0,Segundo Grau,88.0
84613,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,4,9,132,6,8,0,4,4,1,0,0,1,0,2,2,0,0,Segundo Grau,22.0
84613,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,3,3,62,1,1,1,1,2,0,0,0,2,0,1,1,0,0,Segundo Grau,62.0
84613,TRT8,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,41.0
20240,TRT9,Justiça do Trabalho,1,1,0,0,0,0,0,1,Sim,2023-04-30,203,8192,9653,109,8192,221,0,744,0,0,0,0,0,0,2,0,0,Segundo Grau,88.55963302752293
20241,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,12,81,3955,6,78,5,19,51,24,2,0,3,113,1,2,2,0,Primeiro Grau,659.1666666666666
20298,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,109,11,1,108,0,0,3,0,0,0,1,0,0,0,0,0,Primeiro Grau,11.0
20298,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,41,158,38449,150,143,1,52,93,99,4,3,15,56,1,0,1,0,Primeiro Grau,256.32666666666665
20298,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,131,2256,274214,50,579,35,69,391,112,0,0,1677,0,1,5,2,0,Primeiro Grau,5484.28
20299,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,1,138,1,1,138,0,0,4,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
20299,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,48,123,21491,88,72,31,44,43,132,3,3,51,36,8,2,10,0,Primeiro Grau,244.2159090909091
20299,TRT9,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,38,2906,1,3,0,1,2,1,0,0,35,0,0,0,0,0,Primeiro Grau,2906.0
20299,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,165,1638,41811,39,337,5,50,270,156,0,0,1301,0,1,2,2,0,Primeiro Grau,1072.076923076923
20299,TRT9,Justiça do Trabalho,0,1,0,0,0,0,1,0,Sim,2023-04-30,1,,28,2,0,0,1,0,2,0,0,0,1,0,0,0,0,Primeiro Grau,14.0
20300,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,456,1,1,456,1,0,14,1,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
20300,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,232,1593,205736,495,1581,154,129,428,161,4,6,12,226,9,27,8,0,Primeiro Grau,415.6282828282828
20300,TRT9,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,45,2481,1,7,1,0,1,0,0,0,38,0,0,0,0,0,Primeiro Grau,2481.0
20300,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,439,3096,111685,93,1184,47,97,859,139,1,0,1912,2,4,15,5,0,Primeiro Grau,1200.9139784946237
20301,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,11,360,7,2,354,4,1,18,2,1,0,6,0,0,0,0,0,Primeiro Grau,3.5
20301,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,143,1538,157594,388,1495,163,84,466,153,7,7,43,118,15,32,20,0,Primeiro Grau,406.1701030927835
20301,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,264,4679,42359,23,3312,674,79,627,111,0,0,1367,2,2,102,4,0,Primeiro Grau,1841.695652173913
20303,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,41,122,19426,98,119,8,32,45,43,0,0,3,54,1,1,1,0,Primeiro Grau,198.22448979591837
20303,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,76,476,9471,14,68,1,7,129,8,0,0,408,0,0,13,0,0,Primeiro Grau,676.5
20304,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,46,177,15957,76,170,25,29,139,35,0,4,7,9,1,0,1,0,Primeiro Grau,209.96052631578948
20304,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,64,328,8404,20,105,10,18,171,20,0,0,223,0,0,0,0,0,Primeiro Grau,420.2
20305,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,20,117,56661,164,105,16,38,81,50,0,0,12,56,4,1,5,0,Primeiro Grau,345.4939024390244
20305,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,144,820,7116,7,115,0,11,268,50,0,0,705,0,0,3,0,0,Primeiro Grau,1016.5714285714286
20306,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,266,67,3,266,0,0,12,1,0,1,0,0,0,1,0,0,Primeiro Grau,22.333333333333332
20306,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,71,493,77437,268,474,23,71,178,93,1,1,19,117,8,6,8,0,Primeiro Grau,288.9440298507463
20306,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,252,3088,78666,67,1484,9,70,770,137,0,0,1604,3,4,24,0,0,Primeiro Grau,1174.1194029850747
20307,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,497,39,4,415,1,0,30,2,0,0,82,0,0,0,0,0,Primeiro Grau,9.75
20307,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,71,523,29773,112,474,1,74,226,104,4,1,49,90,6,0,6,0,Primeiro Grau,265.83035714285717
20307,TRT9,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,84,2990,1,10,0,0,3,0,0,0,74,0,0,0,0,0,Primeiro Grau,2990.0
20307,TRT9,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,47,10050,3,35,0,1,10,3,0,0,12,0,0,1,0,0,Primeiro Grau,3350.0
20307,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,47,3556,124799,56,1584,9,93,643,165,0,0,1972,0,3,40,4,0,Primeiro Grau,2228.5535714285716
20308,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,188,639,4,187,0,1,8,2,0,1,1,0,0,0,0,0,Primeiro Grau,159.75
20308,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,110,687,73290,254,669,46,117,321,185,2,5,18,212,14,8,14,0,Primeiro Grau,288.54330708661416
20308,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,232,1252,40872,72,381,10,40,591,86,0,0,871,0,1,5,1,0,Primeiro Grau,567.6666666666666
20309,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,222,1,1,222,0,1,6,2,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
20309,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,110,557,52513,202,538,60,93,296,126,3,5,19,176,3,1,4,0,Primeiro Grau,259.96534653465346
20309,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,185,1576,39456,65,575,20,56,549,159,1,0,1001,0,2,9,1,0,Primeiro Grau,607.0153846153846
20310,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,205,181,3,205,2,1,8,1,0,0,0,1,0,0,0,0,Primeiro Grau,60.333333333333336
20310,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,113,590,53192,212,532,86,129,268,185,5,2,58,122,13,13,7,0,Primeiro Grau,250.9056603773585
20310,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,178,1441,87816,58,637,72,72,462,71,0,0,804,3,2,21,0,0,Primeiro Grau,1514.0689655172414
20311,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,210,27,3,210,0,0,15,0,0,0,0,0,0,0,0,0,Primeiro Grau,9.0
20311,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,110,633,77172,252,627,32,114,316,183,6,3,6,152,12,4,12,0,Primeiro Grau,306.23809523809524
20311,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,226,1419,16456,32,781,49,37,374,112,1,1,638,0,1,5,1,0,Primeiro Grau,514.25
20312,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,1,104,1,1,104,1,0,4,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
20312,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,37,363,46460,169,360,32,70,124,109,0,4,3,92,16,0,18,0,Primeiro Grau,274.9112426035503
20312,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,163,957,17155,47,352,3,56,483,72,0,0,605,4,2,1,3,0,Primeiro Grau,365.0
20313,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,2,346,357,5,346,0,3,15,3,0,0,0,0,0,0,0,0,Primeiro Grau,71.4
20313,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,137,777,154429,476,766,23,106,544,134,2,3,11,94,13,1,16,0,Primeiro Grau,324.4306722689076
20313,TRT9,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,1,128,5432,1,22,0,8,10,3,0,0,106,0,0,3,0,0,Primeiro Grau,5432.0
20313,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,455,3397,65309,120,1093,36,78,1142,243,0,0,2304,0,1,3,6,0,Primeiro Grau,544.2416666666667
20314,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,289,19,3,288,6,0,15,0,0,0,1,0,0,0,0,0,Primeiro Grau,6.333333333333333
20314,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,59,299,70992,231,296,26,73,123,112,2,3,3,92,10,2,10,0,Primeiro Grau,307.3246753246753
20314,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,221,1545,46486,49,887,75,78,593,159,0,1,658,5,5,6,4,0,Primeiro Grau,948.6938775510204
20315,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,329,4,4,329,1,0,6,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
20315,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,68,568,124779,272,565,46,61,97,95,6,5,3,101,5,24,2,0,Primeiro Grau,458.74632352941177
20315,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,214,1745,12595,17,869,45,27,422,92,0,1,876,2,1,8,0,0,Primeiro Grau,740.8823529411765
20316,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,256,1,1,256,0,0,6,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
20316,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,44,260,56744,138,249,39,38,138,73,3,0,11,57,10,10,1,0,Primeiro Grau,411.18840579710144
20316,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,113,1971,147869,79,755,11,120,773,86,0,0,1216,0,0,7,0,0,Primeiro Grau,1871.759493670886
20317,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,1,231,7,2,230,0,0,4,1,0,0,1,0,0,1,0,0,Primeiro Grau,3.5
20317,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,32,265,54979,127,254,36,42,156,73,3,4,11,57,4,4,4,0,Primeiro Grau,432.90551181102364
20317,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,105,2095,18373,25,873,76,57,480,85,0,0,1222,2,1,6,1,0,Primeiro Grau,734.92
20318,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,347,70,4,346,2,1,23,1,0,0,1,0,0,0,0,0,Primeiro Grau,17.5
20318,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,90,656,48276,173,629,47,54,240,69,1,4,27,74,13,14,5,0,Primeiro Grau,279.05202312138726
20318,TRT9,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,49,6081,1,7,0,3,4,2,0,0,42,0,0,0,0,0,Primeiro Grau,6081.0
20318,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,185,2256,42950,56,1203,64,73,805,194,0,1,1053,1,4,20,4,0,Primeiro Grau,766.9642857142857
20319,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,329,18,8,329,0,0,20,0,0,0,0,0,0,0,0,0,Primeiro Grau,2.25
20319,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,87,491,66742,213,468,18,83,173,139,4,6,23,145,11,6,18,0,Primeiro Grau,313.34272300469485
20319,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,189,3213,65040,44,1679,76,73,1095,178,0,0,1534,2,7,19,8,0,Primeiro Grau,1478.1818181818182
20320,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,372,6,5,372,7,0,23,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.2
20320,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,89,823,69591,196,762,160,96,429,204,3,3,61,171,20,16,27,0,Primeiro Grau,355.0561224489796
20320,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,180,3611,58612,62,2349,480,117,989,268,0,0,1262,1,8,22,15,0,Primeiro Grau,945.3548387096774
20321,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,364,371,7,364,2,0,11,0,0,0,0,0,0,0,0,0,Primeiro Grau,53.0
20321,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,86,910,89856,217,878,147,77,222,123,2,8,32,158,13,32,15,0,Primeiro Grau,414.08294930875576
20321,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,218,3279,60991,40,2211,62,45,559,116,0,2,1068,0,1,38,6,0,Primeiro Grau,1524.775
20322,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,13,362,2413,8,360,1,0,14,0,0,0,2,0,0,0,0,0,Primeiro Grau,301.625
20322,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,80,1040,158859,322,947,50,118,586,190,2,5,93,154,12,12,17,0,Primeiro Grau,493.35093167701865
20322,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,241,2370,102288,64,1134,84,96,1127,184,0,0,1236,2,4,22,4,0,Primeiro Grau,1598.25
20323,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,405,45,8,405,1,0,12,0,0,0,0,1,0,0,0,0,Primeiro Grau,5.625
20323,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,880,111368,266,836,83,115,288,168,1,8,44,176,22,32,23,0,Primeiro Grau,418.6766917293233
20323,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,240,3565,95328,56,2302,84,80,718,170,0,1,1263,1,9,36,5,0,Primeiro Grau,1702.2857142857142
20324,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,12,382,2,1,382,0,0,23,0,0,0,0,0,0,0,0,0,Primeiro Grau,2.0
20324,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,76,529,71574,202,497,76,101,254,132,1,4,32,130,21,14,25,0,Primeiro Grau,354.3267326732673
20324,TRT9,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,1,54,6304,2,3,0,2,1,0,0,0,51,0,0,0,0,0,Primeiro Grau,3152.0
20324,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,208,2879,77889,188,1725,49,76,765,126,0,0,1154,3,5,23,7,0,Primeiro Grau,414.3031914893617
20325,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,365,73,5,363,1,1,11,2,0,0,2,0,0,0,0,0,Primeiro Grau,14.6
20325,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,90,791,117874,253,746,74,89,208,129,1,2,45,68,13,19,24,0,Primeiro Grau,465.90513833992094
20325,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,278,3727,67531,64,2568,98,102,598,63,1,1,1159,2,18,33,17,0,Primeiro Grau,1055.171875
20326,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,2,423,1671,5,424,3,0,25,0,0,0,0,0,0,0,0,0,Primeiro Grau,334.2
20326,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,108,967,30677,100,936,150,119,283,197,3,9,31,141,31,66,19,0,Primeiro Grau,306.77
20326,TRT9,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,128,6447,1,9,0,2,1,1,0,0,119,0,0,0,0,0,Primeiro Grau,6447.0
20326,TRT9,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,39,7529,1,25,0,2,1,2,0,0,14,0,0,2,0,0,Primeiro Grau,7529.0
20326,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,80,4202,685819,197,2957,156,135,358,416,0,1,1245,1,10,58,10,0,Primeiro Grau,3481.3147208121827
20327,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,10,372,143,6,371,0,0,15,0,0,0,1,0,0,0,0,0,Primeiro Grau,23.833333333333332
20327,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,87,923,122806,275,857,91,79,298,133,4,10,66,73,11,14,21,0,Primeiro Grau,446.5672727272727
20327,TRT9,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,14,6125,1,12,0,0,7,0,0,0,2,0,0,1,0,0,Primeiro Grau,6125.0
20327,TRT9,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,229,3560,173588,83,2304,72,108,1290,270,0,0,1256,0,2,20,9,0,Primeiro Grau,2091.421686746988
20328,TRT9,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,349,27,4,349,0,0,1,0,0,0,0,1,0,0,0,0,Primeiro Grau,6.75
