sigla_tribunal,id_orgao_julgador,servidores
TJMT,6803,7.00
TJMT,6804,4.00
TJMT,6805,3.00
TJMT,7236,3.00
TJMT,7245,5.00
TJMT,7250,0.00
TJMT,7265,0.00
TJMT,7268,5.00
TJMT,7270,0.00
TJMT,7274,0.00
TJMT,7279,0.00
TJMT,7282,4.00
TJMT,7290,5.00
TJMT,7298,5.00
TJMT,7303,5.00
TJMT,7311,6.00
TJMT,7315,6.00
TJMT,7322,4.00
TJMT,7327,2.00
TJMT,7328,4.00
TJMT,7330,2.00
TJMT,7334,8.00
TJMT,7338,3.00
TJMT,7341,5.00
TJMT,7344,4.00
TJMT,7359,5.00
TJMT,7368,4.00
TJMT,7372,4.00
TJMT,7381,4.00
TJMT,7386,6.00
TJMT,7390,5.00
TJMT,7393,4.00
TJMT,7394,7.00
TJMT,7395,12.00
TJMT,7400,6.00
TJMT,7421,4.00
TJMT,7433,10.00
TJMT,7487,4.00
TJMT,7496,5.00
TJMT,7504,2.00
TJMT,7516,5.00
TJMT,7521,5.00
TJMT,7532,3.00
TJMT,7556,3.00
TJMT,7565,3.00
TJMT,7576,5.00
TJMT,7583,2.00
TJMT,7591,3.00
TJMT,7601,3.00
TJMT,7610,1.00
TJMT,7617,5.00
TJMT,7627,2.00
TJMT,7631,0.00
TJMT,7651,6.00
TJMT,7664,5.00
TJMT,7671,1.00
TJMT,7680,4.00
TJMT,7686,6.00
TJMT,7730,2.00
TJMT,7737,3.00
TJMT,7741,6.00
TJMT,7745,4.00
TJMT,7749,3.00
TJMT,7753,1.00
TJMT,7754,2.00
TJMT,7757,2.00
TJMT,7759,7.00
TJMT,7761,6.00
TJMT,7762,6.00
TJMT,7765,5.00
TJMT,7767,4.00
TJMT,7770,3.00
TJMT,7772,1.00
TJMT,7775,3.00
TJMT,7776,2.00
TJMT,7777,3.00
TJMT,7778,1.00
TJMT,7779,4.00
TJMT,7780,2.00
TJMT,7781,3.00
TJMT,7782,2.00
TJMT,7783,0.00
TJMT,8027,5.00
TJMT,8030,4.00
TJMT,8034,1.00
TJMT,8036,9.00
TJMT,8039,3.00
TJMT,8041,5.00
TJMT,8043,4.00
TJMT,8049,4.00
TJMT,8056,0.00
TJMT,8059,3.00
TJMT,8063,2.00
TJMT,8065,3.00
TJMT,8070,3.00
TJMT,8072,1.00
TJMT,8074,7.00
TJMT,8075,6.00
TJMT,8076,4.00
TJMT,8077,5.00
TJMT,8079,0.00
TJMT,8080,8.00
TJMT,8081,1.00
TJMT,8082,4.00
TJMT,8084,3.00
TJMT,8085,1.00
TJMT,8087,0.00
TJMT,8088,7.00
TJMT,8090,1.00
TJMT,8093,6.00
TJMT,8094,5.00
TJMT,8095,2.00
TJMT,8096,1.00
TJMT,8097,8.00
TJMT,8098,1.00
TJMT,8099,1.00
TJMT,8100,3.00
TJMT,8101,3.00
TJMT,8102,0.00
TJMT,8103,2.00
TJMT,8104,1.00
TJMT,8105,5.00
TJMT,8106,1.00
TJMT,8107,3.00
TJMT,8108,11.00
TJMT,8109,1.00
TJMT,8110,6.00
TJMT,8111,8.00
TJMT,8112,6.00
TJMT,8113,2.00
TJMT,8114,3.00
TJMT,8115,5.00
TJMT,8116,1.00
TJMT,8117,2.00
TJMT,8118,1.00
TJMT,8119,1.00
TJMT,8122,9.00
TJMT,8124,3.00
TJMT,8126,10.00
TJMT,8128,8.00
TJMT,8129,0.00
TJMT,8130,7.00
TJMT,8131,2.00
TJMT,8132,1.00
TJMT,8133,2.00
TJMT,8135,10.00
TJMT,8137,4.00
TJMT,8138,5.00
TJMT,8139,0.00
TJMT,8140,7.00
TJMT,8141,9.00
TJMT,8142,4.00
TJMT,8143,2.00
TJMT,8144,2.00
TJMT,8145,5.00
TJMT,8146,2.00
TJMT,8147,1.00
TJMT,8177,4.00
TJMT,8178,3.00
TJMT,8243,1.00
TJMT,8245,17.00
TJMT,11233,0.00
TJMT,11234,5.00
TJMT,11235,0.00
TJMT,11236,0.00
TJMT,11740,8.00
TJMT,13158,0.00
TJMT,13159,0.00
TJMT,13713,6.00
TJMT,16500,13.00
TJMT,16501,4.00
TJMT,16512,3.00
TJMT,16515,7.00
TJMT,16545,0.00
TJMT,16593,7.00
TJMT,16844,9.00
TJMT,16898,0.00
TJMT,17345,0.00
TJMT,17346,0.00
TJMT,17347,4.00
TJMT,17847,7.00
TJMT,17939,0.00
TJMT,17940,9.00
TJMT,18001,1.00
TJMT,18002,2.00
TJMT,18282,0.00
TJMT,18344,2.00
TJMT,18345,0.00
TJMT,18392,7.00
TJMT,48387,1.00
TJMT,48388,5.00
TJMT,48389,11.00
TJMT,48390,1.00
TJMT,48391,1.00
TJMT,48392,4.00
TJMT,48393,5.00
TJMT,48394,8.00
TJMT,48395,8.00
TJMT,48396,2.00
TJMT,48397,1.00
TJMT,48398,4.00
TJMT,48399,13.00
TJMT,48400,8.00
TJMT,48401,1.00
TJMT,48402,10.00
TJMT,48403,7.00
TJMT,48404,0.00
TJMT,48405,10.00
TJMT,48406,1.00
TJMT,48407,2.00
TJMT,48408,24.00
TJMT,48409,5.00
TJMT,48410,3.00
TJMT,48411,1.00
TJMT,48412,5.00
TJMT,48413,3.00
TJMT,48414,2.00
TJMT,48415,1.00
TJMT,48416,1.00
TJMT,48417,6.00
TJMT,48418,2.00
TJMT,48419,2.00
TJMT,48420,4.00
TJMT,48421,2.00
TJMT,48422,5.00
TJMT,48423,9.00
TJMT,48424,1.00
TJMT,48425,5.00
TJMT,48426,0.00
TJMT,48427,1.00
TJMT,48428,3.00
TJMT,48429,6.00
TJMT,48430,1.00
TJMT,48431,2.00
TJMT,48432,0.00
TJMT,48433,0.00
TJMT,48434,5.00
TJMT,48435,88.00
TJMT,48436,3.00
TJMT,48437,13.00
TJMT,48438,2.00
TJMT,48439,5.00
TJMT,48440,10.00
TJMT,48441,5.00
TJMT,48442,1.00
TJMT,48443,0.00
TJMT,48444,7.00
TJMT,48445,7.00
TJMT,48446,11.00
TJMT,48447,1.00
TJMT,48448,5.00
TJMT,48449,5.00
TJMT,48450,8.00
TJMT,48451,5.00
TJMT,48452,8.00
TJMT,48453,6.00
TJMT,48454,1.00
TJMT,48455,1.00
TJMT,48456,3.00
TJMT,48457,6.00
TJMT,48458,6.00
TJMT,48459,7.00
TJMT,48460,1.00
TJMT,48461,5.00
TJMT,48462,0.00
TJMT,48463,10.00
TJMT,48464,3.00
TJMT,48465,12.00
TJMT,48466,2.00
TJMT,48467,6.00
TJMT,48468,5.00
TJMT,48469,9.00
TJMT,48470,6.00
TJMT,48471,5.00
TJMT,48472,1.00
TJMT,48473,2.00
TJMT,48474,7.00
TJMT,48475,1.00
TJMT,48476,1.00
TJMT,48477,7.00
TJMT,48478,7.00
TJMT,48479,1.00
TJMT,48480,1.00
TJMT,48481,7.00
TJMT,48482,8.00
TJMT,48483,3.00
TJMT,48484,5.00
TJMT,48485,1.00
TJMT,48486,7.00
TJMT,48487,10.00
TJMT,48488,6.00
TJMT,48489,1.00
TJMT,48490,15.00
TJMT,48491,8.00
TJMT,48492,2.00
TJMT,48493,8.00
TJMT,48494,0.00
TJMT,48495,7.00
TJMT,48496,5.00
TJMT,48497,5.00
TJMT,48498,2.00
TJMT,48499,13.00
TJMT,48500,4.00
TJMT,48501,1.00
TJMT,48502,11.00
TJMT,48503,0.00
TJMT,48504,4.00
TJMT,48505,7.00
TJMT,48506,0.00
TJMT,48507,0.00
TJMT,48508,0.00
TJMT,48509,26.00
TJMT,48510,2.00
TJMT,48511,9.00
TJMT,48512,4.00
TJMT,48513,5.00
TJMT,48514,2.00
TJMT,48515,0.00
TJMT,48516,0.00
TJMT,48517,10.00
TJMT,48518,1.00
TJMT,48519,9.00
TJMT,48520,9.00
TJMT,48521,4.00
TJMT,48522,5.00
TJMT,48523,21.00
TJMT,48524,2.00
TJMT,48525,2.00
TJMT,48526,26.00
TJMT,48527,5.00
TJMT,48528,2.00
TJMT,48529,28.00
TJMT,48530,2.00
TJMT,48531,5.00
TJMT,48532,2.00
TJMT,48533,0.00
TJMT,48534,7.00
TJMT,48535,42.00
TJMT,48536,2.00
TJMT,48537,2.00
TJMT,48538,5.00
TJMT,48539,6.00
TJMT,48540,1.00
TJMT,48541,2.00
TJMT,48590,0.00
TJMT,48591,0.00
TJMT,48592,0.00
TJMT,48593,0.00
TJMT,48594,5.00
TJMT,48595,0.00
TJMT,48596,0.00
TJMT,48597,3.00
TJMT,48598,6.00
TJMT,48599,2.00
TJMT,48600,3.00
TJMT,48601,0.00
TJMT,48602,0.00
TJMT,48603,0.00
TJMT,48604,3.00
TJMT,48605,0.00
TJMT,48606,4.00
TJMT,48607,3.00
TJMT,48608,1.00
TJMT,48609,3.00
TJMT,48610,2.00
TJMT,48611,3.00
TJMT,48612,4.00
TJMT,48613,0.00
TJMT,48614,2.00
TJMT,48615,6.00
TJMT,48616,2.00
TJMT,48617,1.00
TJMT,48618,0.00
TJMT,48619,0.00
TJMT,48620,0.00
TJMT,48621,0.00
TJMT,48622,4.00
TJMT,48623,0.00
TJMT,48624,1.00
TJMT,48625,3.00
TJMT,48626,1.00
TJMT,48627,2.00
TJMT,48628,3.00
TJMT,48629,3.00
TJMT,48630,1.00
TJMT,48631,2.00
TJMT,48632,3.00
TJMT,48633,1.00
TJMT,48634,3.00
TJMT,48635,1.00
TJMT,48636,1.00
TJMT,48637,1.00
TJMT,48638,1.00
TJMT,48639,2.00
TJMT,48640,2.00
TJMT,48641,2.00
TJMT,48642,0.00
TJMT,48643,1.00
TJMT,48644,2.00
TJMT,48645,0.00
TJMT,48646,2.00
TJMT,48647,2.00
TJMT,48648,0.00
TJMT,48649,3.00
TJMT,48650,4.00
TJMT,48651,10.00
TJMT,48652,1.00
TJMT,48653,11.00
TJMT,48654,0.00
TJMT,48655,0.00
TJMT,48656,0.00
TJMT,48657,16.00
TJMT,48658,0.00
TJMT,48659,0.00
TJMT,48660,0.00
TJMT,48661,0.00
TJMT,48662,0.00
TJMT,48663,0.00
TJMT,48664,0.00
TJMT,48665,0.00
TJMT,48666,4.00
TJMT,48667,3.00
TJMT,48668,0.00
TJMT,48669,3.00
TJMT,48670,0.00
TJMT,48671,3.00
TJMT,48672,6.00
TJMT,48673,0.00
TJMT,48674,0.00
TJMT,48675,0.00
TJMT,48676,0.00
TJMT,48677,0.00
TJMT,48678,0.00
TJMT,48679,0.00
TJMT,48680,0.00
TJMT,48681,0.00
TJMT,48682,0.00
TJMT,48683,0.00
TJMT,48684,0.00
TJMT,48685,0.00
TJMT,48686,0.00
TJMT,48687,0.00
TJMT,48688,0.00
TJMT,48689,0.00
TJMT,48690,0.00
TJMT,48691,0.00
TJMT,48692,0.00
TJMT,48693,0.00
TJMT,48694,0.00
TJMT,48695,0.00
TJMT,48696,0.00
TJMT,48697,0.00
TJMT,48698,0.00
TJMT,48699,0.00
TJMT,48700,0.00
TJMT,48701,0.00
TJMT,48702,0.00
TJMT,48703,0.00
TJMT,48704,0.00
TJMT,48705,0.00
TJMT,48706,0.00
TJMT,48707,0.00
TJMT,48708,0.00
TJMT,48709,0.00
TJMT,48710,0.00
TJMT,48711,0.00
TJMT,48712,0.00
TJMT,48713,0.00
TJMT,48714,0.00
TJMT,48715,0.00
TJMT,48716,0.00
TJMT,48717,0.00
TJMT,48718,0.00
TJMT,48719,0.00
TJMT,48720,0.00
TJMT,48721,0.00
TJMT,48722,0.00
TJMT,48723,0.00
TJMT,48724,0.00
TJMT,48725,0.00
TJMT,48726,0.00
TJMT,48727,0.00
TJMT,48728,0.00
TJMT,48729,0.00
TJMT,48730,0.00
TJMT,48731,0.00
TJMT,48732,0.00
TJMT,48733,0.00
TJMT,48734,0.00
TJMT,48735,0.00
TJMT,48736,0.00
TJMT,48737,0.00
TJMT,48738,0.00
TJMT,48739,0.00
TJMT,48740,0.00
TJMT,48741,0.00
TJMT,48742,0.00
TJMT,48743,0.00
TJMT,48744,0.00
TJMT,48745,0.00
TJMT,48746,0.00
TJMT,48747,0.00
TJMT,48748,0.00
TJMT,48749,0.00
TJMT,48750,0.00
TJMT,48751,0.00
TJMT,48752,0.00
TJMT,48753,0.00
TJMT,48754,0.00
TJMT,48755,0.00
TJMT,48756,0.00
TJMT,51263,0.00
TJMT,51476,0.00
TJMT,51727,0.00
TJMT,51728,3.00
TJMT,51729,0.00
TJMT,51730,0.00
TJMT,51731,0.00
TJMT,51732,0.00
TJMT,51733,0.00
TJMT,51734,0.00
TJMT,51735,0.00
TJMT,51736,0.00
TJMT,51737,0.00
TJMT,51738,0.00
TJMT,51739,0.00
TJMT,51740,0.00
TJMT,51741,0.00
TJMT,51742,0.00
TJMT,51743,0.00
TJMT,51744,0.00
TJMT,51745,0.00
TJMT,51746,0.00
TJMT,51747,0.00
TJMT,51748,0.00
TJMT,51749,0.00
TJMT,51750,0.00
TJMT,51751,0.00
TJMT,51782,0.00
TJMT,51783,0.00
TJMT,51784,0.00
TJMT,51785,0.00
TJMT,51786,0.00
TJMT,51787,0.00
TJMT,51788,0.00
TJMT,51789,6.00
TJMT,51790,4.00
TJMT,51791,6.00
TJMT,51792,6.00
TJMT,51793,0.00
TJMT,51794,0.00
TJMT,51795,0.00
TJMT,51796,0.00
TJMT,51797,0.00
TJMT,51798,0.00
TJMT,51799,0.00
TJMT,51800,0.00
TJMT,51801,0.00
TJMT,51802,0.00
TJMT,51803,0.00
TJMT,51804,0.00
TJMT,51805,0.00
TJMT,51806,0.00
TJMT,51807,12.00
TJMT,51808,15.00
TJMT,51809,4.00
TJMT,51810,13.00
TJMT,51811,0.00
TJMT,51812,0.00
TJMT,51813,0.00
TJMT,51814,0.00
TJMT,72012,0.00
TJMT,72013,0.00
TJMT,72021,0.00
TJMT,72022,0.00
TJMT,72023,0.00
TJMT,72024,0.00
TJMT,73672,1.00
TJMT,73673,5.00
TJMT,73674,1.00
TJMT,73675,15.00
TJMT,73676,2.00
TJMT,73677,7.00
TJMT,73678,2.00
TJMT,73679,2.00
TJMT,73680,1.00
TJMT,73681,1.00
TJMT,73682,1.00
TJMT,73683,1.00
TJMT,73684,1.00
TJMT,73685,11.00
TJMT,73686,1.00
TJMT,73687,24.00
TJMT,73688,0.00
TJMT,73689,0.00
TJMT,73690,31.00
TJMT,73691,3.00
TJMT,73692,8.00
TJMT,73693,1.00
TJMT,73694,4.00
TJMT,73695,1.00
TJMT,73696,7.00
TJMT,73697,0.00
TJMT,73698,0.00
TJMT,73699,1.00
TJMT,73700,1.00
TJMT,73701,6.00
TJMT,73702,5.00
TJMT,73703,23.00
TJMT,73704,3.00
TJMT,73705,23.00
TJMT,73706,131.00
TJMT,73707,23.00
TJMT,73708,11.00
TJMT,73709,2.00
TJMT,73710,2.00
TJMT,73711,2.00
TJMT,73712,2.00
TJMT,73713,2.00
TJMT,73714,8.00
TJMT,73715,2.00
TJMT,73716,2.00
TJMT,73717,1.00
TJMT,73718,1.00
TJMT,73719,1.00
TJMT,73720,7.00
TJMT,73721,0.00
TJMT,73722,7.00
TJMT,73723,11.00
TJMT,73724,2.00
TJMT,73725,2.00
TJMT,73726,1.00
TJMT,73727,1.00
TJMT,73728,7.00
TJMT,73729,3.00
TJMT,73730,3.00
TJMT,73731,2.00
TJMT,73732,2.00
TJMT,73733,2.00
TJMT,73734,1.00
TJMT,73735,1.00
TJMT,73736,2.00
TJMT,73737,8.00
TJMT,73738,2.00
TJMT,73739,1.00
TJMT,73740,1.00
TJMT,73741,6.00
TJMT,73742,2.00
TJMT,73743,2.00
TJMT,73744,1.00
TJMT,73745,1.00
TJMT,73746,5.00
TJMT,73747,2.00
TJMT,73748,2.00
TJMT,73749,3.00
TJMT,73750,2.00
TJMT,73751,2.00
TJMT,73752,8.00
TJMT,73753,2.00
TJMT,73754,2.00
TJMT,73755,0.00
TJMT,73756,0.00
TJMT,73757,2.00
TJMT,73758,2.00
TJMT,73759,9.00
TJMT,73760,2.00
TJMT,73761,2.00
TJMT,73762,11.00
TJMT,73763,5.00
TJMT,73764,5.00
TJMT,73765,1.00
TJMT,73766,1.00
TJMT,73767,0.00
TJMT,73768,0.00
TJMT,73769,0.00
TJMT,73770,33.00
TJMT,73771,3.00
TJMT,73772,1.00
TJMT,73773,1.00
TJMT,73774,3.00
TJMT,73775,3.00
TJMT,73776,28.00
TJMT,73777,1.00
TJMT,73778,1.00
TJMT,73779,2.00
TJMT,73780,2.00
TJMT,73781,9.00
TJMT,73782,9.00
TJMT,73783,44.00
TJMT,73784,1.00
TJMT,73785,1.00
TJMT,73786,1.00
TJMT,73787,1.00
TJMT,73788,0.00
TJMT,73789,0.00
TJMT,73790,0.00
TJMT,74233,0.00
TJMT,74279,0.00
TJMT,74291,0.00
TJMT,74292,0.00
TJMT,74293,0.00
TJMT,74294,0.00
TJMT,74295,0.00
TJMT,74408,0.00
TJMT,74409,0.00
TJMT,74410,0.00
TJMT,74411,0.00
TJMT,74412,0.00
TJMT,74413,0.00
TJMT,74414,0.00
TJMT,74415,0.00
TJMT,74416,0.00
TJMT,74417,0.00
TJMT,74418,0.00
TJMT,74419,0.00
TJMT,74438,0.00
TJMT,74439,0.00
TJMT,74454,0.00
TJMT,74663,0.00
TJMT,75569,0.00
TJMT,75570,0.00
TJMT,75571,0.00
TJMT,75572,0.00
TJMT,75573,0.00
TJMT,75574,0.00
TJMT,77959,4.00
TJMT,77960,3.00
TJMT,78101,0.00
TJMT,78102,0.00
TJMT,78415,0.00
TJMT,78447,2.00
TJMT,78467,0.00
TJMT,78773,0.00
TJMT,79622,4.00
TJMT,79623,8.00
TJMT,79624,1.00
TJMT,79625,1.00
TJMT,79626,1.00
TJMT,79627,2.00
TJMT,79628,3.00
TJMT,79629,1.00
TJMT,79630,1.00
TJMT,80303,0.00
TJMT,80304,0.00
TJMT,80305,0.00
TJMT,80306,0.00
TJMT,81008,0.00
TJMT,81009,0.00
TJMT,81010,0.00
TJMT,81011,0.00
TJMT,81012,0.00
TJMT,81218,0.00
TJMT,81223,0.00
TJMT,81365,0.00
TJMT,81413,0.00
TJMT,81751,0.00
TJMT,81752,0.00
TJMT,81753,0.00
TJMT,81754,0.00
TJMT,81755,0.00
TJMT,81756,0.00
TJMT,81757,0.00
TJMT,81758,0.00
TJMT,81860,44.00
TJMT,82159,0.00
TJMT,82160,0.00
TJMT,82164,0.00
TJMT,82169,0.00
TJMT,82189,0.00
TJMT,82313,0.00
TJMT,82314,0.00
TJMT,82315,0.00
TJMT,82429,0.00
TJMT,82430,0.00
TJMT,82453,0.00
TJMT,82755,0.00
TJMT,82756,0.00
TJMT,82762,0.00
TJMT,82763,0.00
TJMT,82764,0.00
TJMT,82765,0.00
TJMT,82766,0.00
TJMT,82767,0.00
TJMT,82768,0.00
TJMT,82769,0.00
TJMT,82770,0.00
TJMT,82771,0.00
TJMT,83209,0.00
TJMT,83210,0.00
TJMT,83402,0.00
TJMT,83403,0.00
TJPA,2793,10.00
TJPA,2794,10.00
TJPA,2795,10.00
TJPA,2796,9.00
TJPA,2798,12.00
TJPA,2799,4.00
TJPA,2801,7.00
TJPA,2803,8.00
TJPA,2805,8.00
TJPA,2808,10.00
TJPA,2810,7.00
TJPA,2813,6.00
TJPA,2817,9.00
TJPA,2819,4.00
TJPA,2835,14.00
TJPA,2838,10.00
TJPA,2840,5.00
TJPA,2841,6.00
TJPA,2844,5.00
TJPA,2848,5.00
TJPA,2850,5.00
TJPA,2854,4.00
TJPA,2857,5.00
TJPA,2860,6.00
TJPA,2866,4.00
TJPA,2871,3.00
TJPA,2874,3.00
TJPA,2892,10.00
TJPA,2896,8.00
TJPA,2899,9.00
TJPA,2912,13.00
TJPA,2915,9.00
TJPA,2936,5.00
TJPA,3023,5.00
TJPA,3025,5.00
TJPA,3026,6.00
TJPA,3029,8.00
TJPA,3030,6.00
TJPA,3031,6.00
TJPA,3032,7.00
TJPA,3036,6.00
TJPA,3038,6.00
TJPA,3041,7.00
TJPA,3044,6.00
TJPA,3048,7.00
TJPA,3053,6.00
TJPA,3056,7.00
TJPA,3060,6.00
TJPA,3068,22.00
TJPA,3073,0.00
TJPA,3075,0.00
TJPA,3076,5.00
TJPA,3077,18.00
TJPA,3083,9.00
TJPA,3098,11.00
TJPA,3100,12.00
TJPA,3106,5.00
TJPA,3107,4.00
TJPA,3142,0.00
TJPA,3145,4.00
TJPA,3147,6.00
TJPA,3151,6.00
TJPA,3157,9.00
TJPA,3162,6.00
TJPA,3171,6.00
TJPA,3174,6.00
TJPA,3176,8.00
TJPA,3178,5.00
TJPA,3181,7.00
TJPA,3183,6.00
TJPA,3184,6.00
TJPA,3189,6.00
TJPA,3195,8.00
TJPA,3198,7.00
TJPA,3200,7.00
TJPA,3204,7.00
TJPA,3207,9.00
TJPA,3211,7.00
TJPA,3217,8.00
TJPA,3219,7.00
TJPA,3222,10.00
TJPA,3226,9.00
TJPA,3230,10.00
TJPA,3239,7.00
TJPA,3243,6.00
TJPA,3247,8.00
TJPA,3250,8.00
TJPA,3252,8.00
TJPA,3255,11.00
TJPA,3257,9.00
TJPA,3258,8.00
TJPA,3259,6.00
TJPA,3261,8.00
TJPA,3263,8.00
TJPA,3268,9.00
TJPA,3270,0.00
TJPA,3272,0.00
TJPA,3274,0.00
TJPA,3277,4.00
TJPA,3281,1.00
TJPA,4504,5.00
TJPA,5341,2.00
TJPA,5359,6.00
TJPA,5362,7.00
TJPA,5367,3.00
TJPA,5381,4.00
TJPA,5384,2.00
TJPA,5399,4.00
TJPA,5413,3.00
TJPA,5417,1.00
TJPA,5424,4.00
TJPA,5437,6.00
TJPA,5446,4.00
TJPA,5454,6.00
TJPA,5476,6.00
TJPA,5483,5.00
TJPA,5489,6.00
TJPA,5504,7.00
TJPA,5508,4.00
TJPA,6023,2.00
TJPA,6024,3.00
TJPA,6034,2.00
TJPA,6037,4.00
TJPA,6046,3.00
TJPA,6056,3.00
TJPA,6063,6.00
TJPA,6069,6.00
TJPA,6089,4.00
TJPA,6094,3.00
TJPA,6105,4.00
TJPA,6112,3.00
TJPA,6122,4.00
TJPA,6133,5.00
TJPA,6173,4.00
TJPA,6175,2.00
TJPA,6178,4.00
TJPA,6181,4.00
TJPA,6183,2.00
TJPA,6185,5.00
TJPA,6187,3.00
TJPA,6189,6.00
TJPA,6191,7.00
TJPA,6195,6.00
TJPA,6196,4.00
TJPA,6197,0.00
TJPA,6200,6.00
TJPA,6204,4.00
TJPA,6206,3.00
TJPA,6211,5.00
TJPA,6215,6.00
TJPA,6397,5.00
TJPA,6405,5.00
TJPA,6408,5.00
TJPA,6419,6.00
TJPA,6425,2.00
TJPA,6430,6.00
TJPA,6435,3.00
TJPA,6439,4.00
TJPA,6442,1.00
TJPA,6448,4.00
TJPA,6456,9.00
TJPA,6457,6.00
TJPA,6458,8.00
TJPA,6466,5.00
TJPA,6469,0.00
TJPA,6470,6.00
TJPA,6471,5.00
TJPA,6472,4.00
TJPA,6473,5.00
TJPA,6474,1.00
TJPA,6475,8.00
TJPA,6476,10.00
TJPA,6477,7.00
TJPA,6479,7.00
TJPA,6480,5.00
TJPA,6484,3.00
TJPA,6485,5.00
TJPA,6490,4.00
TJPA,6492,8.00
TJPA,6494,8.00
TJPA,6822,5.00
TJPA,6823,5.00
TJPA,6824,4.00
TJPA,6829,8.00
TJPA,6830,4.00
TJPA,6834,5.00
TJPA,6837,4.00
TJPA,6839,3.00
TJPA,6841,2.00
TJPA,6845,4.00
TJPA,6851,8.00
TJPA,6861,8.00
TJPA,6865,7.00
TJPA,6870,4.00
TJPA,6872,3.00
TJPA,6873,2.00
TJPA,6877,6.00
TJPA,6882,5.00
TJPA,6900,4.00
TJPA,6906,7.00
TJPA,6917,5.00
TJPA,6921,3.00
TJPA,6925,7.00
TJPA,6927,2.00
TJPA,6931,2.00
TJPA,6934,2.00
TJPA,6937,3.00
TJPA,6941,4.00
TJPA,6947,4.00
TJPA,6952,6.00
TJPA,6960,4.00
TJPA,6965,8.00
TJPA,6968,3.00
TJPA,6972,7.00
TJPA,6977,7.00
TJPA,6989,5.00
TJPA,6992,5.00
TJPA,7000,7.00
TJPA,7006,6.00
TJPA,7012,7.00
TJPA,7015,6.00
TJPA,7019,8.00
TJPA,7021,2.00
TJPA,7025,3.00
TJPA,7033,5.00
TJPA,7051,2.00
TJPA,7058,2.00
TJPA,7784,3.00
TJPA,7785,5.00
TJPA,7786,4.00
TJPA,7787,3.00
TJPA,7788,5.00
TJPA,7789,4.00
TJPA,7790,8.00
TJPA,7793,4.00
TJPA,7795,5.00
TJPA,7811,4.00
TJPA,7813,4.00
TJPA,7815,5.00
TJPA,7817,9.00
TJPA,7819,4.00
TJPA,7825,5.00
TJPA,7830,5.00
TJPA,7831,5.00
TJPA,7834,4.00
TJPA,7887,6.00
TJPA,7889,5.00
TJPA,7892,5.00
TJPA,7895,4.00
TJPA,8158,5.00
TJPA,8159,4.00
TJPA,8174,5.00
TJPA,8230,0.00
TJPA,8231,0.00
TJPA,8232,3.00
TJPA,8233,0.00
TJPA,8255,0.00
TJPA,8256,0.00
TJPA,8257,0.00
TJPA,8258,0.00
TJPA,8287,0.00
TJPA,8288,0.00
TJPA,8289,0.00
TJPA,8290,0.00
TJPA,8291,0.00
TJPA,8292,0.00
TJPA,8293,3.00
TJPA,8294,0.00
TJPA,8295,0.00
TJPA,8300,0.00
TJPA,8303,0.00
TJPA,8304,5.00
TJPA,8305,5.00
TJPA,8311,0.00
TJPA,8312,2.00
TJPA,8313,0.00
TJPA,8314,0.00
TJPA,8315,5.00
TJPA,8316,0.00
TJPA,8318,0.00
TJPA,8320,0.00
TJPA,8323,5.00
TJPA,11237,0.00
TJPA,11239,0.00
TJPA,11710,0.00
TJPA,12572,10.00
TJPA,12703,37.00
TJPA,12705,0.00
TJPA,12995,8.00
TJPA,12996,0.00
TJPA,13360,6.00
TJPA,13574,6.00
TJPA,13603,0.00
TJPA,13710,9.00
TJPA,13800,6.00
TJPA,13882,10.00
TJPA,13907,7.00
TJPA,13955,6.00
TJPA,13956,3.00
TJPA,16181,4.00
TJPA,16260,5.00
TJPA,16458,8.00
TJPA,16514,4.00
TJPA,16993,4.00
TJPA,17348,8.00
TJPA,17349,9.00
TJPA,17352,6.00
TJPA,17353,0.00
TJPA,17354,0.00
TJPA,17355,4.00
TJPA,17356,6.00
TJPA,17357,0.00
TJPA,17358,5.00
TJPA,17901,12.00
TJPA,17902,10.00
TJPA,17903,5.00
TJPA,17904,11.00
TJPA,17919,3.00
TJPA,17979,5.00
TJPA,17983,6.00
TJPA,18004,9.00
TJPA,18125,6.00
TJPA,18126,6.00
TJPA,18127,0.00
TJPA,18188,3.00
TJPA,18195,0.00
TJPA,18275,9.00
TJPA,18413,3.00
TJPA,18422,4.00
TJPA,18558,0.00
TJPA,23028,0.00
TJPA,23029,0.00
TJPA,23030,0.00
TJPA,23031,0.00
TJPA,23032,6.00
TJPA,23033,0.00
TJPA,23034,1.00
TJPA,23035,0.00
TJPA,23036,2.00
TJPA,23037,1.00
TJPA,23038,0.00
TJPA,23039,0.00
TJPA,23040,0.00
TJPA,23041,0.00
TJPA,23042,0.00
TJPA,23043,3.00
TJPA,23044,2.00
TJPA,23045,0.00
TJPA,23046,0.00
TJPA,23047,0.00
TJPA,23048,0.00
TJPA,23049,4.00
TJPA,23050,2.00
TJPA,23051,0.00
TJPA,23052,3.00
TJPA,23053,1.00
TJPA,23054,2.00
TJPA,23055,2.00
TJPA,23056,0.00
TJPA,23057,2.00
TJPA,23058,3.00
TJPA,23059,1.00
TJPA,23060,0.00
TJPA,23061,3.00
TJPA,23062,1.00
TJPA,23063,2.00
TJPA,23064,3.00
TJPA,23065,0.00
TJPA,23066,0.00
TJPA,23067,0.00
TJPA,23068,1.00
TJPA,23069,0.00
TJPA,23070,3.00
