id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau,id_formato,procedimento,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind18_dias,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind18_proc,ind4,ind11,ind24,ind25,ind26,formato,grau,bx_tmp,tramit_tmp
22300,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,27,230,2879,22,215,22915,12,44,10,2,0,0,215,15,0,9,9,7,Eletrônico,Segundo Grau,130.86363636363637,106.5813953488372
22300,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,0,9,49,1,9,935,0,0,2,0,0,0,9,0,0,1,4,0,Eletrônico,Segundo Grau,49.0,103.88888888888889
22300,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,0,15,291,2,15,1713,0,2,0,0,0,0,15,0,0,0,2,0,Eletrônico,Segundo Grau,145.5,114.2
22301,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,35,232,4297,35,214,26010,13,3,8,21,0,0,214,18,0,12,25,11,Eletrônico,Segundo Grau,122.77142857142857,121.54205607476635
22301,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,1,20,244,3,19,1863,0,0,0,1,0,0,19,1,0,0,1,1,Eletrônico,Segundo Grau,81.33333333333333,98.05263157894737
22302,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,0,41,1420,5,11,11420,1,0,0,0,0,0,11,30,0,0,1,0,Eletrônico,Segundo Grau,284.0,1038.1818181818182
22302,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,2,26,157,1,26,3266,1,2,4,2,2,0,26,0,0,0,0,0,Eletrônico,Segundo Grau,157.0,125.61538461538461
22302,TRT21,Justiça do Trabalho,G2,1,Execução judicial,Sim,2024-01-31,0,,24,1,0,,0,0,0,0,0,0,,0,0,0,0,0,Eletrônico,Segundo Grau,24.0,
22302,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,0,17,373,3,15,1311,1,0,0,1,0,0,15,2,0,1,1,0,Eletrônico,Segundo Grau,124.33333333333333,87.4
22303,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,30,216,4999,40,213,19419,29,20,4,11,0,0,213,3,0,9,15,12,Eletrônico,Segundo Grau,124.975,91.16901408450704
22303,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,3,11,421,4,11,592,1,0,0,0,0,0,11,0,0,0,2,0,Eletrônico,Segundo Grau,105.25,53.81818181818182
22304,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,23,283,9065,47,265,34270,4,21,6,9,0,0,265,18,0,10,10,14,Eletrônico,Segundo Grau,192.87234042553192,129.32075471698113
22305,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,33,239,1934,14,222,21246,2,39,4,6,0,0,222,17,0,10,12,11,Eletrônico,Segundo Grau,138.14285714285714,95.70270270270271
22305,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,1,9,95,2,9,590,0,3,5,2,0,0,9,0,0,0,0,0,Eletrônico,Segundo Grau,47.5,65.55555555555556
22305,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,0,21,167,2,19,3339,1,2,1,0,0,0,19,2,0,0,0,0,Eletrônico,Segundo Grau,83.5,175.73684210526315
22306,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,30,264,4973,33,243,27775,39,5,13,2,0,0,243,21,0,12,30,10,Eletrônico,Segundo Grau,150.6969696969697,114.30041152263375
22306,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,3,11,57,1,11,924,1,1,4,1,0,0,11,0,0,0,1,0,Eletrônico,Segundo Grau,57.0,84.0
22306,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Não,2024-01-31,2,26,563,7,26,5767,3,0,1,1,0,0,26,0,0,0,2,0,Eletrônico,Segundo Grau,80.42857142857143,221.80769230769232
76597,TRT21,Justiça do Trabalho,G2,1,Conhecimento não criminal,Sim,2024-01-31,0,,147,1,0,,0,0,1,0,0,0,,0,0,0,0,0,Eletrônico,Segundo Grau,147.0,
76598,TRT21,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,6,217,4,1,218,194404,2,0,6,0,0,0,218,0,0,0,0,1,Eletrônico,Primeiro Grau,4.0,891.7614678899082
76598,TRT21,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,61,94,5347,27,90,6184,79,15,189,66,0,0,90,4,23,2,5,15,Eletrônico,Primeiro Grau,198.03703703703704,68.71111111111111
76598,TRT21,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,27,1131,30595,52,560,447402,158,34,212,70,0,0,560,571,3,0,3,1,Eletrônico,Primeiro Grau,588.3653846153846,798.9321428571428
76599,TRT21,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,68,270,4722,43,253,22209,64,83,81,100,0,0,253,17,30,16,4,29,Eletrônico,Primeiro Grau,109.81395348837209,87.78260869565217
76599,TRT21,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,18,791,20915,57,432,432738,4,45,85,293,0,0,432,359,2,0,3,2,Eletrônico,Primeiro Grau,366.9298245614035,1001.7083333333334
82202,TRT21,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,1,131,109,1,131,119394,0,0,1,0,0,0,131,0,0,0,0,0,Eletrônico,Primeiro Grau,109.0,911.4045801526718
82202,TRT21,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,81,696,23443,79,681,108099,130,94,94,103,0,0,681,15,37,17,46,5,Eletrônico,Primeiro Grau,296.746835443038,158.73568281938327
82202,TRT21,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,32,1315,68005,140,1091,700099,99,57,164,123,0,0,1091,224,5,1,1,2,Eletrônico,Primeiro Grau,485.75,641.7039413382219
30300,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,100,879,7917,29,855,134980,112,87,57,115,0,0,855,24,59,23,37,14,Eletrônico,Primeiro Grau,273.0,157.87134502923976
30300,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,28,1261,46701,63,766,489527,88,120,279,108,0,0,766,495,0,2,14,3,Eletrônico,Primeiro Grau,741.2857142857143,639.0691906005222
30301,TRT22,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,214,2,2,214,218454,2,1,6,0,0,0,214,0,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1020.8130841121496
30301,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,99,509,6699,45,509,53835,39,40,197,76,0,0,509,0,41,26,36,31,Eletrônico,Primeiro Grau,148.86666666666667,105.76620825147347
30301,TRT22,Justiça do Trabalho,G1,1,Execução extrajudicial não fiscal,Sim,2024-01-31,0,8,995,1,7,6894,0,1,2,1,0,0,7,1,0,0,0,0,Eletrônico,Primeiro Grau,995.0,984.8571428571429
30301,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,27,496,7099,38,315,137107,20,57,237,69,0,0,315,181,1,5,3,7,Eletrônico,Primeiro Grau,186.81578947368422,435.2603174603175
30302,TRT22,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,244,1,1,243,258177,2,0,12,1,0,0,243,1,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1062.4567901234568
30302,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,93,656,12703,69,638,107843,144,78,24,144,0,1,638,18,56,23,26,20,Eletrônico,Primeiro Grau,184.1014492753623,169.03291536050156
30302,TRT22,Justiça do Trabalho,G1,1,Execução extrajudicial não fiscal,Sim,2024-01-31,1,19,6066,2,15,22692,8,1,3,0,0,0,15,4,0,0,0,0,Eletrônico,Primeiro Grau,3033.0,1512.8
30302,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,38,2631,57396,60,1800,1657351,660,67,294,180,0,0,1800,831,1,1,6,0,Eletrônico,Primeiro Grau,956.6,920.7505555555556
30303,TRT22,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,214,3,3,213,195598,2,0,5,0,0,0,213,1,0,0,0,0,Eletrônico,Primeiro Grau,1.0,918.3004694835681
30303,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,97,697,7333,38,683,95887,146,54,56,94,0,0,683,14,46,19,23,17,Eletrônico,Primeiro Grau,192.97368421052633,140.3909224011713
30303,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,24,1287,3416,6,747,475540,110,26,294,13,0,0,747,540,1,2,9,3,Eletrônico,Primeiro Grau,569.3333333333334,636.5997322623829
30304,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,166,1070,18381,70,1067,193682,55,49,86,76,0,0,1067,3,126,42,50,9,Eletrônico,Primeiro Grau,262.5857142857143,181.52014995313965
30304,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,41,2160,24550,58,1378,1262241,135,102,229,203,0,0,1378,782,6,0,2,0,Eletrônico,Primeiro Grau,423.2758620689655,915.9949201741655
30305,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,146,301,1062,15,301,14896,1,22,21,27,0,0,301,0,0,3,2,3,Eletrônico,Primeiro Grau,70.8,49.48837209302326
30305,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,19,470,7092,35,380,193783,0,62,127,34,0,0,380,90,0,2,0,2,Eletrônico,Primeiro Grau,202.62857142857143,509.95526315789476
30306,TRT22,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,190,1,1,190,202130,0,0,6,0,0,0,190,0,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1063.842105263158
30306,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,171,420,945,8,419,43477,24,23,32,38,0,0,419,1,34,1,8,1,Eletrônico,Primeiro Grau,118.125,103.76372315035799
30306,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,17,929,4518,18,700,288844,108,43,173,63,0,0,700,229,0,0,3,1,Eletrônico,Primeiro Grau,251.0,412.63428571428574
30308,TRT22,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,119,3,2,118,82909,2,0,1,0,0,0,118,1,0,0,0,0,Eletrônico,Primeiro Grau,1.5,702.6186440677966
30308,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,69,753,8030,33,741,108421,91,17,29,54,0,0,741,12,28,5,19,3,Eletrônico,Primeiro Grau,243.33333333333334,146.31713900134952
30308,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,24,1480,10334,48,1227,1016018,265,27,128,62,0,0,1227,253,4,0,7,0,Eletrônico,Primeiro Grau,215.29166666666666,828.0505297473512
30309,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,165,635,5000,31,635,85302,99,35,43,41,0,0,635,0,34,29,46,7,Eletrônico,Primeiro Grau,161.29032258064515,134.33385826771652
30309,TRT22,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,10,3676,2,5,12373,2,0,1,1,0,0,5,5,0,0,1,0,Eletrônico,Primeiro Grau,1838.0,2474.6
30309,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,34,976,22409,53,666,391889,184,59,214,53,0,0,666,310,0,4,6,2,Eletrônico,Primeiro Grau,422.811320754717,588.4219219219219
30310,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,23,213,1230,13,206,23147,30,39,45,51,0,0,206,7,41,9,9,7,Eletrônico,Primeiro Grau,94.61538461538461,112.36407766990291
30310,TRT22,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,10,680,15220,19,398,225443,14,14,52,21,0,0,398,282,1,0,0,0,Eletrônico,Primeiro Grau,801.0526315789474,566.4396984924623
30311,TRT22,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,27,320,6948,25,244,62833,16,8,28,13,0,0,244,76,0,4,3,3,Eletrônico,Primeiro Grau,277.92,257.51229508196724
